Transaction_ID,Sender_Customer_ID,Receiver_Customer_ID,Transaction_Amount_INR,Transaction_Timestamp,Payment_Channel,Origin_Country,Destination_Country,Ground_Truth_Label,Anomaly_Type,VCI,TPS,RTR,GRE,PGDS,S_Historical,S_Behavioral,S_Geographic,WRS,Risk_Tier
T9301208,C0051,C0096,39045,2025-09-25 13:08:03,UPI,India,India,1,Velocity-Spike,29.0,0.0,0.0,0.1,-0.589,66.4,30.0,10.0,34.1,Low
T0255296,C0183,C0083,156367,2025-11-07 19:02:19,IMPS,India,UAE,0,,0.0,0.0,0.0,0.425,-0.7142,14.4,0.0,42.5,14.22,Low
T0227876,C0167,C0014,9934673,2024-04-12 02:27:13,NEFT,India,India,0,,0.0,0.0,0.0,0.1,2.5259,10.8,10.1,10.0,10.25,Low
T0256812,C0184,C0070,142951,2024-12-19 16:31:03,UPI,India,India,0,,0.0,0.0,0.0,0.1,-0.3656,47.2,0.0,10.0,14.3,Low
T0030971,C0032,C0186,685731,2025-10-04 03:25:59,UPI,UAE,Turkey,0,,0.0,0.0,0.0,0.625,-0.8148,16.4,0.0,62.5,19.73,Low
T9100059,C0125,C0089,2541721,2024-04-26 01:25:58,SWIFT,UAE,UAE,1,Layering,0.0,0.0,0.0,0.5,4.7935,10.4,19.17,50.0,24.68,Low
T0154318,C0118,C0007,163459,2024-08-16 06:13:25,NEFT,India,India,0,,0.0,0.0,0.0,0.1,-0.3214,10.8,0.0,10.0,5.2,Low
T9300458,C0005,C0032,40527,2025-06-26 01:25:09,UPI,India,India,1,Velocity-Spike,28.4231,0.0,0.0,0.1,-0.5858,48.0,30.0,10.0,29.5,Low
T0266592,C0196,C0015,765312,2024-02-09 13:09:01,UPI,Germany,India,0,,0.0,0.0,0.0,0.125,0.2184,11.6,0.87,12.5,6.46,Low
T0107387,C0082,C0080,1813174,2025-03-29 10:04:21,NEFT,India,India,0,,0.0,0.0,0.0,0.1,-0.4076,9.6,0.0,10.0,4.9,Low
T9000142,C0038,C0187,914375,2024-10-26 07:00:45,NEFT,Myanmar,India,1,Structuring,7.0,1.0,0.0,0.575,-0.7322,41.2,46.0,57.5,47.68,Medium
T0213766,C0159,C0049,562300,2024-06-19 14:50:21,UPI,India,UK,0,,0.0,0.0,0.0,0.125,-0.8594,10.4,0.0,12.5,5.72,Low
T0168018,C0128,C0063,33832,2024-12-25 12:04:17,UPI,India,India,0,,0.0,0.0,0.0,0.1,-0.6002,12.8,0.0,10.0,5.7,Low
T0207508,C0154,C0166,1912539,2024-07-08 14:14:39,IMPS,India,India,0,,0.0,0.0,0.0,0.1,-0.3717,8.0,0.0,10.0,4.5,Low
T0079403,C0060,C0134,142529,2025-12-11 16:19:35,IMPS,India,UAE,0,,0.0,0.0,0.0,0.425,-0.3665,27.6,0.0,42.5,17.52,Low
T0214256,C0159,C0073,676858,2024-04-28 23:44:59,UPI,India,USA,0,,0.0,0.0,0.0,0.125,-0.818,10.4,0.0,12.5,5.72,Low
T0194400,C0143,C0196,2955697,2025-06-02 09:19:17,UPI,India,India,0,,0.0,0.0,0.0,0.1,0.0051,10.0,0.02,10.0,5.01,Low
T9301486,C0041,C0149,34842,2025-09-21 04:25:10,UPI,UK,India,1,Velocity-Spike,29.0,0.0,0.0,0.125,-0.5981,46.8,30.0,12.5,29.82,Low
T0031356,C0032,C0136,3304793,2024-06-22 21:14:59,UPI,UAE,India,0,,0.0,0.0,0.0,0.325,0.1312,16.4,0.52,32.5,12.48,Low
T0176888,C0135,C0126,3289102,2024-01-25 07:27:06,UPI,India,India,0,,0.0,0.0,0.0,0.1,0.1255,12.8,0.5,10.0,5.95,Low
T0104787,C0080,C0095,134689,2025-04-19 04:04:01,UPI,India,India,0,,0.0,0.0,0.0,0.1,-0.3833,8.8,0.0,10.0,4.7,Low
T0238318,C0169,C0175,290327,2024-07-09 10:02:32,Card,India,India,0,,1.0,0.0,0.0,0.1,-0.509,16.4,3.0,10.0,8.1,Low
T0241474,C0174,C0018,3603692,2025-02-19 13:38:01,RTGS,India,India,0,,0.0,0.0,0.0,0.1,0.2391,11.6,0.96,10.0,5.88,Low
T0123114,C0094,C0099,4506925,2025-07-17 08:51:06,IMPS,India,Iran,0,,0.0,0.0,0.0,0.8,0.5654,10.8,2.26,80.0,23.83,Low
T0262376,C0193,C0165,113255,2024-04-01 07:29:49,NEFT,India,India,0,,0.0,0.0,0.0,0.1,-0.7802,34.4,0.0,10.0,11.1,Low
T9300567,C0178,C0030,361156,2025-07-28 09:46:51,UPI,India,India,1,Velocity-Spike,29.0,0.0,1.0,0.1,0.1037,47.6,50.41,10.0,39.6,Low
T0054555,C0038,C0180,4443797,2024-01-05 12:48:31,NEFT,Myanmar,India,0,,0.0,0.0,0.0,0.575,0.5426,41.2,2.17,57.5,25.76,Low
T0121902,C0094,C0164,1681907,2025-10-05 08:37:41,IMPS,India,India,0,,0.0,0.0,0.0,0.1,-0.455,10.8,0.0,10.0,5.2,Low
T9300118,C0192,C0098,12553,2025-03-10 18:10:11,UPI,Pakistan,India,1,Velocity-Spike,29.0,0.0,0.0,0.325,-0.646,55.6,30.0,32.5,37.02,Low
T0037026,C0036,C0152,421549,2025-07-28 01:27:39,UPI,Turkey,India,0,,0.0,0.0,0.0,0.325,-0.9103,29.2,0.0,32.5,15.42,Low
T0227620,C0167,C0018,9100023,2025-05-01 23:54:11,IMPS,India,USA,0,,0.0,0.0,0.0,0.125,2.2244,10.8,8.9,12.5,10.28,Low
T9000044,C0035,C0113,901198,2024-06-16 20:04:34,NEFT,Germany,India,1,Structuring,-0.0323,1.0,0.0,0.125,0.8229,73.2,28.29,12.5,35.57,Low
T0104917,C0080,C0168,144833,2025-01-09 11:42:17,IMPS,India,India,0,,0.0,0.0,0.0,0.1,-0.3615,8.8,0.0,10.0,4.7,Low
T0154650,C0119,C0116,1482016,2024-12-31 11:21:36,NEFT,Cayman Islands,India,0,,1.0,0.0,0.0,0.375,-0.5272,24.8,3.0,37.5,17.08,Low
T0121552,C0094,C0018,2422218,2025-12-04 06:12:31,Card,India,India,0,,1.0,0.0,0.0,0.1,-0.1876,10.8,3.0,10.0,6.7,Low
T9300599,C0123,C0009,151826,2025-11-28 20:42:02,UPI,India,India,1,Velocity-Spike,6.0,0.0,0.0,0.1,-0.3465,46.8,18.0,10.0,23.2,Low
T9301069,C0111,C0198,433833,2025-10-11 20:19:46,UPI,India,India,1,Velocity-Spike,2.0,0.0,0.6979,0.1,0.2601,48.0,21.0,10.0,25.0,Low
T0257940,C0187,C0081,491673,2025-02-18 00:05:23,SWIFT,Cayman Islands,India,0,,0.0,0.0,0.0,0.375,0.3844,16.8,1.54,37.5,14.34,Low
T0003390,C0003,C0066,389118,2024-05-29 03:34:15,SWIFT,UAE,India,0,,0.0,0.0,0.0,0.325,-0.3577,18.0,0.0,32.5,12.62,Low
T9000159,C0025,C0126,958260,2024-09-04 11:51:28,IMPS,Myanmar,India,1,Structuring,0.0,1.0,0.0,0.575,1.3879,42.4,30.55,57.5,40.25,Medium
T9300949,C0002,C0119,355718,2024-12-15 02:22:23,UPI,India,India,1,Velocity-Spike,4.0,0.0,1.0,0.1,0.092,46.4,32.37,10.0,30.28,Low
T9300340,C0091,C0024,339016,2024-11-22 17:13:48,UPI,Germany,India,1,Velocity-Spike,29.0,0.0,0.0,0.125,-0.2287,71.2,30.0,12.5,35.92,Low
T9300682,C0021,C0195,93371,2025-02-14 22:23:32,UPI,Turkey,India,1,Velocity-Spike,29.0,0.0,0.0,0.325,-0.4722,72.4,30.0,32.5,41.22,Medium
T0047403,C0037,C0156,968429,2024-08-05 01:27:26,NEFT,India,Germany,0,,0.0,1.0,0.0,0.125,-0.7127,8.8,25.0,12.5,17.82,Low
T9301193,C0051,C0108,176519,2025-09-25 04:14:03,UPI,India,India,1,Velocity-Spike,6.0,0.0,0.0,0.1,-0.2934,46.4,18.0,10.0,23.1,Low
T0122826,C0094,C0009,3184488,2025-02-21 00:13:36,SWIFT,India,India,0,,0.0,0.0,0.0,0.1,0.0877,10.8,0.35,10.0,5.38,Low
T0209842,C0157,C0189,73436,2025-01-09 12:14:44,UPI,Nigeria,India,0,,0.0,0.0,0.0,0.325,-0.8412,78.4,0.0,32.5,27.72,Low
T9301112,C0111,C0145,339549,2025-10-12 09:52:46,UPI,India,India,1,Velocity-Spike,29.0,0.0,0.0,0.1,0.0573,48.0,30.23,10.0,29.62,Low
T0046095,C0037,C0017,3397160,2024-06-11 15:14:36,UPI,India,India,0,,0.0,0.0,0.059,0.1,0.1645,28.8,1.84,10.0,10.62,Low
T9300128,C0019,C0050,102688,2025-03-20 01:13:09,UPI,Nigeria,India,1,Velocity-Spike,6.0,0.0,0.0,0.325,-0.4521,55.6,18.0,32.5,31.02,Low
T9300264,C0049,C0050,400417,2025-04-07 23:18:52,UPI,India,India,1,Velocity-Spike,28.2105,0.0,0.0,0.1,-0.3404,52.0,30.0,10.0,30.5,Low
T0199680,C0151,C0091,334061,2025-05-11 21:24:24,UPI,Germany,India,0,,0.0,0.0,0.0,0.125,-0.442,32.8,0.0,12.5,11.32,Low
T9300601,C0123,C0134,175407,2025-11-28 22:41:02,UPI,India,India,1,Velocity-Spike,16.0,0.0,0.0,0.1,-0.2957,66.8,30.0,10.0,34.2,Low
T9301270,C0184,C0018,400425,2024-10-29 07:58:48,UPI,India,India,1,Velocity-Spike,23.0,0.0,0.825,0.1,0.1882,47.2,47.25,10.0,37.92,Low
T0113261,C0090,C0020,190599,2024-05-01 14:52:37,Card,Turkey,India,0,,0.0,0.0,0.0,0.325,-0.9937,19.6,0.0,32.5,13.02,Low
T0165939,C0127,C0028,3467915,2025-05-18 17:03:06,Card,USA,Iran,0,,0.0,0.0,0.3818,0.8,0.1901,10.8,8.4,80.0,26.9,Low
T9300412,C0121,C0026,282338,2025-04-07 07:55:49,UPI,India,India,1,Velocity-Spike,29.0,0.0,1.0,0.1,-0.0658,47.2,50.0,10.0,39.3,Low
T9300399,C0121,C0127,70054,2025-04-07 01:01:49,UPI,India,India,1,Velocity-Spike,29.0,0.0,1.0,0.1,-0.5223,47.2,50.0,10.0,39.3,Low
T0088396,C0067,C0017,46169,2025-05-14 14:45:42,IMPS,India,Nigeria,0,,0.0,0.0,0.0,0.425,-0.8829,32.0,0.0,42.5,18.62,Low
T9300831,C0189,C0181,328797,2025-03-20 12:40:46,UPI,UAE,India,1,Velocity-Spike,29.0,0.0,0.0,0.325,-0.2478,77.2,30.0,32.5,42.42,Medium
T9300796,C0189,C0107,454000,2025-03-20 15:20:46,UPI,UAE,India,1,Velocity-Spike,29.0,0.0,0.0,0.325,-0.0136,77.2,30.0,32.5,42.42,Medium
T0049115,C0038,C0158,3154213,2025-09-07 05:04:28,IMPS,Myanmar,Cayman Islands,0,,0.0,0.0,0.0,0.95,0.0768,61.2,0.31,95.0,39.2,Low
T9301004,C0002,C0022,371686,2024-12-15 10:56:23,UPI,India,India,1,Velocity-Spike,28.2857,0.0,1.0,0.1,0.1264,46.4,50.51,10.0,39.35,Low
T9300328,C0091,C0064,22877,2024-11-22 08:34:48,UPI,Germany,India,1,Velocity-Spike,28.0,0.0,0.0,0.125,-0.82,71.2,30.0,12.5,35.92,Low
T9300640,C0123,C0093,263386,2025-11-29 07:48:02,UPI,India,India,1,Velocity-Spike,29.0,0.0,0.0,0.1,-0.1065,46.8,30.0,10.0,29.2,Low
T9300568,C0178,C0168,26731,2025-07-28 07:46:51,UPI,India,India,1,Velocity-Spike,25.0,0.0,1.0,0.1,-0.6155,47.6,50.0,10.0,39.4,Low
T9300644,C0123,C0173,11242,2025-11-29 06:22:02,UPI,India,India,1,Velocity-Spike,29.0,0.0,0.0,0.1,-0.6488,46.8,30.0,10.0,29.2,Low
T0148599,C0114,C0110,2093145,2025-04-21 01:56:25,RTGS,UK,India,0,,0.0,0.0,0.0,0.125,-0.3065,10.8,0.0,12.5,5.82,Low
T9301485,C0041,C0157,14256,2025-09-21 02:12:10,UPI,UK,India,1,Velocity-Spike,29.0,0.0,0.0,0.125,-0.6423,46.8,30.0,12.5,29.82,Low
T9000005,C0061,C0146,987809,2025-07-19 22:01:52,IMPS,Nigeria,India,1,Structuring,0.0,1.0,0.0,0.325,0.5591,27.2,27.24,32.5,28.54,Low
T0149226,C0114,C0090,2911605,2025-12-10 09:29:22,UPI,UK,India,0,,0.0,0.0,0.0,0.125,-0.0109,10.8,0.0,12.5,5.82,Low
T9300799,C0189,C0044,234993,2025-03-20 14:14:46,UPI,UAE,India,1,Velocity-Spike,29.0,0.0,0.0,0.325,-0.4232,97.2,30.0,32.5,47.42,Medium
T9301220,C0051,C0045,175285,2025-09-25 18:02:03,UPI,India,India,1,Velocity-Spike,29.0,0.0,0.0,0.1,-0.296,46.4,30.0,10.0,29.1,Low
T0155470,C0119,C0114,2982265,2025-01-20 01:47:00,NEFT,Cayman Islands,India,0,,0.0,0.0,0.0,0.375,0.0147,24.8,0.06,37.5,15.6,Low
T0001977,C0003,C0181,519308,2024-01-27 16:12:57,NEFT,UAE,Singapore,0,,0.0,0.0,0.0,0.325,-0.1584,18.0,0.0,32.5,12.62,Low
T9300638,C0123,C0077,107609,2025-11-29 14:36:02,UPI,India,India,1,Velocity-Spike,29.0,0.0,0.0,0.1,-0.4416,46.8,30.0,10.0,29.2,Low
T0113723,C0090,C0110,602315,2024-10-22 18:00:58,NEFT,Turkey,India,0,,0.0,0.0,0.0682,0.325,-0.845,19.6,1.36,32.5,13.7,Low
T9300305,C0091,C0014,103459,2024-11-22 03:04:48,UPI,Germany,India,1,Velocity-Spike,3.0,0.0,0.0,0.125,-0.6693,71.2,9.0,12.5,25.42,Low
T9300918,C0023,C0117,176713,2024-05-22 16:27:45,UPI,Pakistan,India,1,Velocity-Spike,29.0,0.0,0.0,0.325,-0.5323,79.2,30.0,32.5,42.92,Medium
T9301471,C0041,C0144,353245,2025-09-21 06:02:10,UPI,UK,India,1,Velocity-Spike,29.0,0.0,0.0,0.125,0.0867,46.8,30.35,12.5,30.0,Low
T9100034,C0186,C0132,995358,2025-02-24 05:18:18,SWIFT,UAE,UAE,1,Layering,0.0,1.0,0.0,0.5,1.4677,11.2,30.87,50.0,30.74,Low
T9300674,C0021,C0126,27332,2025-02-15 00:35:32,UPI,Turkey,India,1,Velocity-Spike,29.0,0.0,0.0,0.325,-0.6142,52.4,30.0,32.5,36.22,Low
T0010333,C0014,C0005,348870,2025-10-12 00:06:18,IMPS,India,India,0,,0.0,0.0,0.0,0.1,-0.9365,8.4,0.0,10.0,4.6,Low
T0259834,C0188,C0187,1211922,2024-06-09 15:02:30,UPI,Pakistan,India,0,,0.0,0.0,0.0,0.325,0.9023,34.8,3.61,32.5,18.63,Low
T9300382,C0121,C0039,353237,2025-04-07 01:43:49,UPI,India,India,1,Velocity-Spike,29.0,0.0,1.0,0.1,0.0867,47.2,50.35,10.0,39.48,Low
T0223746,C0164,C0123,199143,2025-09-24 04:02:14,NEFT,India,Germany,0,,0.0,0.0,0.0,0.125,-0.2447,7.2,0.0,12.5,4.92,Low
T9300678,C0021,C0102,93699,2025-02-14 17:19:32,UPI,Turkey,India,1,Velocity-Spike,14.0,0.0,0.0,0.325,-0.4715,52.4,30.0,32.5,36.22,Low
T0069715,C0054,C0143,562729,2025-01-25 12:40:35,UPI,UK,India,0,,0.0,0.0,0.0,0.125,-0.0919,14.0,0.0,12.5,6.62,Low
T0155329,C0119,C0200,3408124,2024-09-27 02:08:01,IMPS,Cayman Islands,Germany,0,,0.0,0.0,0.0,0.375,0.1685,24.8,0.67,37.5,15.91,Low
T0143785,C0113,C0131,351918,2025-08-12 07:42:48,IMPS,India,India,0,,0.0,0.0,0.0,0.1,-0.4147,12.4,0.0,10.0,5.6,Low
T0183266,C0139,C0101,512208,2025-07-19 23:01:14,IMPS,India,Nigeria,0,,0.0,0.0,0.0,0.425,-0.8775,10.8,0.0,42.5,13.32,Low
T0064613,C0049,C0069,554423,2024-02-26 01:10:05,SWIFT,India,India,0,,0.0,0.0,0.0,0.1,-0.1046,52.0,0.0,10.0,15.5,Low
T9300277,C0049,C0015,282982,2025-04-08 04:00:52,UPI,India,India,1,Velocity-Spike,28.375,0.0,0.0,0.1,-0.5203,52.0,30.0,10.0,30.5,Low
T0208744,C0155,C0013,277522,2024-09-13 00:22:59,UPI,India,India,0,,0.0,0.0,0.0,0.1,-0.5286,12.8,0.0,10.0,5.7,Low
T0124796,C0094,C0174,2448483,2025-09-14 04:32:28,RTGS,India,India,0,,0.0,0.0,0.0,0.1,-0.1781,10.8,0.0,10.0,5.2,Low
T0189330,C0142,C0171,394346,2025-08-23 12:09:45,IMPS,India,India,0,,0.0,0.0,1.0,0.1,-0.3497,11.2,20.0,10.0,15.3,Low
T0192041,C0143,C0048,1625693,2025-03-06 20:54:31,NEFT,India,UK,0,,0.0,0.0,0.0,0.125,-0.4753,10.0,0.0,12.5,5.62,Low
T0179266,C0135,C0067,1316786,2025-06-20 03:52:34,UPI,India,UK,0,,0.0,0.0,0.0,0.125,-0.5869,12.8,0.0,12.5,6.32,Low
T0271452,C0200,C0169,46177,2024-03-30 09:47:23,UPI,India,India,0,,0.0,0.0,0.0,0.1,-0.5737,9.6,0.0,10.0,4.9,Low
T0080841,C0061,C0047,397770,2024-09-30 18:47:35,NEFT,Nigeria,India,0,,0.0,0.0,0.0,0.325,-0.3445,27.2,0.0,32.5,14.92,Low
T9300812,C0189,C0067,217211,2025-03-20 17:44:46,UPI,UAE,India,1,Velocity-Spike,29.0,0.0,0.0,0.325,-0.4565,77.2,30.0,32.5,42.42,Medium
T0083764,C0064,C0167,482339,2025-07-01 17:52:55,RTGS,India,India,0,,0.0,0.0,0.0,0.1,-0.215,14.8,0.0,10.0,6.2,Low
T9301477,C0041,C0127,197040,2025-09-21 06:02:10,UPI,UK,India,1,Velocity-Spike,29.0,0.0,0.0,0.125,-0.2492,46.8,30.0,12.5,29.82,Low
T0073111,C0058,C0164,124018,2024-02-18 00:13:13,NEFT,Pakistan,India,0,,0.0,0.0,0.0,0.325,-0.7637,34.4,0.0,32.5,16.73,Low
T9301347,C0017,C0110,409408,2025-08-19 17:19:27,UPI,Pakistan,India,1,Velocity-Spike,29.0,0.0,0.0,0.325,-0.097,79.2,30.0,32.5,42.92,Medium
T0082396,C0063,C0129,238813,2025-05-20 20:02:25,UPI,India,Germany,0,,0.0,0.0,0.0,0.125,-0.1594,46.8,0.0,12.5,14.82,Low
T0263595,C0193,C0107,490243,2025-08-22 12:16:18,UPI,India,India,0,,0.0,0.0,0.0,0.1,-0.2029,14.4,0.0,10.0,6.1,Low
T0069872,C0054,C0069,126282,2025-01-14 07:10:31,IMPS,UK,India,0,,0.0,0.0,0.0,0.125,-0.7602,14.0,0.0,12.5,6.62,Low
T0197902,C0148,C0159,7918,2024-06-24 12:39:48,UPI,UAE,UK,0,,0.0,0.0,0.0,0.325,-0.656,14.0,0.0,32.5,11.62,Low
T0089336,C0067,C0086,189977,2025-01-07 08:41:00,NEFT,India,India,0,,0.0,0.0,0.0,0.1,-0.6627,12.0,0.0,10.0,5.5,Low
T0246832,C0178,C0199,247459,2025-05-15 11:23:21,UPI,India,UAE,0,,0.0,0.0,0.0,0.425,-0.1408,47.6,0.0,42.5,22.52,Low
T0008134,C0013,C0131,282225,2024-01-06 10:21:36,Card,India,Turkey,0,,0.0,0.0,0.0,0.425,-0.066,11.6,0.0,42.5,13.52,Low
T9301010,C0006,C0196,20843,2025-10-14 11:30:21,UPI,Turkey,India,1,Velocity-Spike,8.0,0.0,1.0,0.325,-0.8238,79.6,44.0,32.5,50.02,Medium
T9301254,C0184,C0140,178071,2024-10-29 03:11:48,UPI,India,India,1,Velocity-Spike,3.0,0.0,1.0,0.1,-0.29,47.2,29.0,10.0,28.8,Low
T9300928,C0023,C0053,334833,2024-05-22 20:21:45,UPI,Pakistan,India,1,Velocity-Spike,29.0,0.0,0.0,0.325,-0.2365,79.2,30.0,32.5,42.92,Medium
T9300972,C0002,C0147,478691,2024-12-15 03:31:23,UPI,India,India,1,Velocity-Spike,8.0,0.0,0.9592,0.1,0.3565,46.4,44.61,10.0,36.4,Low
T0257634,C0186,C0098,57365,2024-11-09 20:19:14,UPI,UK,India,0,,0.0,0.0,0.0,0.125,-0.5496,11.2,0.0,12.5,5.92,Low
T9301059,C0006,C0130,399485,2025-10-14 17:48:21,UPI,Turkey,India,1,Velocity-Spike,29.0,0.0,0.6321,0.325,-0.1155,79.6,42.64,32.5,49.34,Medium
T9300349,C0091,C0142,404015,2024-11-22 21:28:48,UPI,Germany,India,1,Velocity-Spike,29.0,0.0,0.0,0.125,-0.1071,71.2,30.0,12.5,35.92,Low
T9301209,C0051,C0023,161789,2025-09-25 09:58:03,UPI,India,India,1,Velocity-Spike,29.0,0.0,0.0,0.1,-0.325,66.4,30.0,10.0,34.1,Low
T9301402,C0157,C0009,316752,2025-01-12 21:30:14,UPI,Nigeria,India,1,Velocity-Spike,27.8235,0.0,0.0,0.325,-0.4686,58.4,30.0,32.5,37.72,Low
T9300931,C0023,C0072,292654,2024-05-22 18:19:45,UPI,Pakistan,India,1,Velocity-Spike,29.0,0.0,0.0,0.325,-0.3154,79.2,30.0,32.5,42.92,Medium
T0202376,C0154,C0168,5281809,2024-03-18 14:14:35,IMPS,India,India,0,,0.0,0.0,0.0,0.1,0.8453,8.0,3.38,10.0,6.19,Low
T0143940,C0113,C0138,361708,2024-07-11 20:34:20,Card,India,India,0,,0.0,0.0,0.0,0.1,-0.3997,12.4,0.0,10.0,5.6,Low
T0009409,C0014,C0107,244037,2024-08-10 08:52:34,IMPS,India,UAE,0,,0.0,0.0,0.0,0.425,-0.9744,8.4,0.0,42.5,12.72,Low
T0233752,C0167,C0046,16061373,2024-09-20 01:03:38,Card,India,India,0,,0.0,0.0,0.0,0.1,4.7388,10.8,18.96,10.0,14.68,Low
T0169263,C0129,C0093,2865881,2024-10-15 01:40:39,IMPS,India,India,0,,0.0,0.0,0.0,0.1,-0.0274,12.4,0.0,10.0,5.6,Low
T9300093,C0192,C0105,353534,2025-03-10 09:43:11,UPI,Pakistan,India,1,Velocity-Spike,29.0,0.0,0.602,0.325,0.0874,55.6,42.39,32.5,43.22,Medium
T9301245,C0051,C0169,288435,2025-09-25 09:24:03,UPI,India,India,1,Velocity-Spike,28.0,0.0,0.0,0.1,-0.0527,46.4,30.0,10.0,29.1,Low
T0269729,C0197,C0098,5431836,2025-05-23 20:43:53,Card,India,India,0,,0.0,0.0,0.0,0.1,0.8995,8.0,3.6,10.0,6.3,Low
T9301338,C0017,C0199,254808,2025-08-19 03:27:27,UPI,Pakistan,India,1,Velocity-Spike,25.0,0.0,0.0,0.325,-0.3862,79.2,30.0,32.5,42.92,Medium
T0254409,C0183,C0158,784358,2025-01-31 22:50:14,NEFT,India,India,0,,0.0,0.0,0.0,0.1,0.2475,34.4,0.99,10.0,11.6,Low
T0086228,C0066,C0083,697070,2024-08-15 06:37:10,UPI,India,India,0,,0.0,0.0,0.0,0.1,0.1139,12.8,0.46,10.0,5.93,Low
T0112792,C0089,C0068,82834,2025-07-23 08:46:45,Card,UK,India,0,,1.0,0.0,0.0,0.125,-0.4948,10.4,3.0,12.5,7.22,Low
T9301467,C0041,C0050,44958,2025-09-20 20:22:10,UPI,UK,India,1,Velocity-Spike,29.0,0.0,1.0,0.125,-0.5763,46.8,50.0,12.5,39.83,Low
T9300217,C0104,C0020,398388,2025-05-27 15:43:06,UPI,North Korea,India,1,Velocity-Spike,29.0,0.0,0.0,0.575,0.1838,62.8,30.74,57.5,45.44,Medium
T0244779,C0177,C0061,295787,2025-06-22 11:25:11,UPI,Singapore,India,0,,0.0,0.0,0.0,0.125,-0.5007,11.2,0.0,12.5,5.92,Low
T0197018,C0145,C0149,32897,2024-10-09 22:19:57,NEFT,India,India,0,,0.0,0.0,0.0,0.1,-0.6022,6.4,0.0,10.0,4.1,Low
T9300832,C0189,C0033,167632,2025-03-21 05:14:46,UPI,UAE,India,1,Velocity-Spike,28.4737,0.0,0.0,0.325,-0.5492,77.2,30.0,32.5,42.42,Medium
T0148181,C0114,C0121,1329050,2024-01-14 21:56:06,IMPS,UK,Pakistan,0,,0.0,0.0,0.6802,0.425,-0.5825,10.8,13.6,42.5,20.12,Low
T0086349,C0066,C0035,745383,2025-03-03 19:43:35,UPI,India,India,0,,0.0,0.0,0.0,0.1,0.1879,32.8,0.75,10.0,11.08,Low
T9301047,C0006,C0016,163882,2025-10-14 20:00:21,UPI,Turkey,India,1,Velocity-Spike,29.0,0.0,1.0,0.325,-0.5563,79.6,50.0,32.5,53.02,Medium
T0122343,C0094,C0198,5603790,2025-03-16 15:29:13,UPI,India,India,0,,0.0,0.0,0.0,0.1,0.9616,10.8,3.85,10.0,7.12,Low
T0040886,C0036,C0151,369475,2025-04-27 22:51:31,UPI,Turkey,India,0,,0.0,0.0,0.0,0.325,-0.9291,29.2,0.0,32.5,15.42,Low
T0206051,C0154,C0121,11847144,2025-01-19 10:21:36,RTGS,India,USA,0,,0.0,0.0,0.0,0.125,3.2167,8.0,12.87,12.5,11.56,Low
T9300713,C0021,C0130,324562,2025-02-15 14:31:32,UPI,Turkey,India,1,Velocity-Spike,29.0,0.0,0.0,0.325,0.025,52.4,30.1,32.5,36.28,Low
T9300511,C0053,C0061,35217,2024-10-08 12:35:29,UPI,India,India,1,Velocity-Spike,29.0,0.0,0.0,0.1,-0.5973,46.8,30.0,10.0,29.2,Low
T0203182,C0154,C0145,4782002,2024-09-02 15:24:34,IMPS,India,India,0,,0.0,0.0,0.0,0.1,0.6647,8.0,2.66,10.0,5.83,Low
T9300842,C0035,C0066,197576,2024-05-21 22:09:23,UPI,Germany,India,1,Velocity-Spike,10.0,0.0,0.0,0.125,-0.4932,73.2,30.0,12.5,36.42,Low
T0007433,C0012,C0106,62986,2025-05-11 10:24:25,Card,Cayman Islands,India,0,,0.0,0.0,0.0,0.375,-0.5375,25.2,0.0,37.5,15.68,Low
T9200026,C0049,C0025,1438821,2025-05-08 21:10:31,IMPS,India,India,1,Round-Tripping,0.0,0.0,0.0,0.1,1.2498,52.0,5.0,10.0,18.0,Low
T0188092,C0142,C0013,249065,2025-10-11 11:24:09,UPI,India,India,0,,0.0,0.0,0.0,0.1,-0.5722,11.2,0.0,10.0,5.3,Low
T0076470,C0059,C0041,2473783,2024-07-21 16:58:15,Card,USA,Germany,0,,0.0,0.0,0.0,0.125,-0.169,8.0,0.0,12.5,5.12,Low
T0114735,C0092,C0148,396153,2025-09-18 01:17:26,UPI,India,USA,0,,0.0,0.0,0.0,0.125,-0.347,11.2,0.0,12.5,5.92,Low
T0001886,C0003,C0149,306115,2024-12-14 04:22:50,IMPS,UAE,India,0,,0.0,0.0,0.5557,0.325,-0.4848,18.0,11.11,32.5,18.18,Low
T0067847,C0050,C0068,1215903,2025-05-04 06:40:25,UPI,India,India,0,,0.0,0.0,0.0,0.1,-0.6233,8.4,0.0,10.0,4.6,Low
T0021204,C0025,C0087,10348,2025-10-12 15:50:02,RTGS,Myanmar,India,0,,0.0,0.0,0.0,0.575,-0.6507,42.4,0.0,57.5,24.98,Low
T0202966,C0154,C0082,4291452,2025-03-10 17:20:14,UPI,India,India,0,,0.0,0.0,0.0,0.1,0.4875,8.0,1.95,10.0,5.48,Low
T0007944,C0013,C0197,188924,2025-12-08 03:33:02,UPI,India,Germany,0,,0.0,0.0,0.0,0.125,-0.2667,11.6,0.0,12.5,6.02,Low
T0020271,C0024,C0197,108475,2024-08-08 08:55:13,IMPS,India,Nigeria,0,,0.0,0.0,0.0,0.425,-0.4397,11.2,0.0,42.5,13.42,Low
